Run	nr_successes	Running avg
7090	3	0.030606
7091	2	0.030602
7092	1	0.030598
7093	2	0.030594
7094	4	0.030589
7095	4	0.030585
7096	3	0.030581
7097	2	0.030576
7098	3	0.030572
7099	4	0.030568
7100	2	0.030563
7101	3	0.030559
7102	2	0.030555
7103	2	0.030550
7104	3	0.030546
7105	3	0.030542
7106	2	0.030538
7107	1	0.030533
7108	3	0.030529
7109	3	0.030525
7110	2	0.030520
7111	4	0.030516
7112	1	0.030512
7113	4	0.030508
7114	2	0.030503
7115	2	0.030499
7116	4	0.030495
7117	4	0.030490
7118	1	0.030486
7119	4	0.030482
7120	4	0.030478
7121	3	0.030473
7122	3	0.030469
7123	4	0.030465
7124	3	0.030460
7125	2	0.030456
7126	3	0.030452
7127	1	0.030448
7128	1	0.030443
7129	2	0.030439
7130	4	0.030435
7131	3	0.030431
7132	4	0.030426
7133	4	0.030422
7134	3	0.030418
7135	3	0.030413
7136	2	0.030409
7137	4	0.030405
7138	3	0.030401
7139	2	0.030396
7140	3	0.030392
7141	3	0.030388
7142	3	0.030384
7143	2	0.030379
7144	2	0.030375
7145	1	0.030371
7146	1	0.030367
7147	2	0.030362
7148	3	0.030358
7149	1	0.030354
7150	2	0.030350
7151	2	0.030345
7152	4	0.030341
7153	1	0.030337
7154	3	0.030333
7155	3	0.030328
7156	4	0.030324
7157	1	0.030320
7158	3	0.030316
7159	2	0.030311
7160	2	0.030307
7161	3	0.030303
7162	3	0.030299
7163	3	0.030295
7164	2	0.030290
7165	2	0.030286
7166	3	0.030282
7167	2	0.030278
7168	3	0.030273
7169	2	0.030269
7170	4	0.030265
7171	2	0.030261
7172	3	0.030257
7173	2	0.030252
7174	1	0.030248
7175	2	0.030244
7176	2	0.030240
7177	3	0.030235
7178	2	0.030231
7179	2	0.030227
7180	3	0.030223
7181	2	0.030219
7182	1	0.030214
7183	1	0.030210
7184	5	0.030345
7185	1	0.030341
7186	2	0.030337
7187	2	0.030333
7188	4	0.030328
7189	3	0.030324
7190	4	0.030320
7191	1	0.030316
7192	2	0.030311
7193	2	0.030307
7194	1	0.030303
7195	3	0.030299
7196	1	0.030295
7197	3	0.030290
7198	1	0.030286
7199	1	0.030282
7200	1	0.030278
7201	3	0.030274
7202	1	0.030269
7203	1	0.030265
7204	2	0.030261
7205	1	0.030257
7206	3	0.030253
7207	2	0.030248
7208	3	0.030244
7209	4	0.030240
7210	4	0.030236
7211	2	0.030232
7212	3	0.030227
7213	4	0.030223
7214	1	0.030219
7215	2	0.030215
7216	1	0.030211
7217	3	0.030206
7218	3	0.030202
7219	1	0.030198
7220	4	0.030194
7221	3	0.030190
7222	0	0.030186
7223	3	0.030181
7224	1	0.030177
7225	3	0.030173
7226	3	0.030169
7227	2	0.030165
7228	2	0.030160
7229	0	0.030156
7230	4	0.030152
7231	3	0.030148
7232	2	0.030144
7233	2	0.030140
7234	2	0.030135
7235	3	0.030131
7236	2	0.030127
7237	1	0.030123
7238	4	0.030119
7239	4	0.030115
7240	1	0.030110
7241	2	0.030106
7242	1	0.030102
7243	3	0.030098
7244	3	0.030094
7245	2	0.030090
7246	2	0.030086
7247	2	0.030081
7248	1	0.030077
7249	4	0.030073
7250	3	0.030069
7251	4	0.030065
7252	1	0.030061
7253	2	0.030057
7254	4	0.030052
7255	2	0.030048
7256	1	0.030044
7257	3	0.030040
7258	2	0.030036
7259	3	0.030032
7260	3	0.030028
7261	3	0.030023
7262	3	0.030019
7263	3	0.030015
7264	3	0.030011
7265	2	0.030007
7266	4	0.030003
7267	3	0.029999
7268	3	0.029994
7269	4	0.029990
7270	4	0.029986
7271	4	0.029982
7272	1	0.029978
7273	3	0.029974
7274	4	0.029970
7275	1	0.029966
7276	3	0.029962
7277	1	0.029957
7278	2	0.029953
7279	2	0.029949
7280	3	0.029945
7281	2	0.029941
7282	4	0.029937
7283	1	0.029933
7284	3	0.029929
7285	0	0.029925
7286	2	0.029920
7287	2	0.029916
7288	3	0.029912
7289	3	0.029908
7290	2	0.029904
7291	4	0.029900
7292	2	0.029896
7293	3	0.029892
7294	2	0.029888
7295	4	0.029883
7296	3	0.029879
7297	2	0.029875
7298	2	0.029871
7299	4	0.029867
7300	3	0.029863
7301	2	0.029859
7302	2	0.029855
7303	2	0.029851
7304	3	0.029847
7305	0	0.029843
7306	4	0.029838
7307	3	0.029834
7308	4	0.029830
7309	3	0.029826
7310	2	0.029822
7311	0	0.029818
7312	4	0.029814
7313	3	0.029810
7314	1	0.029806
7315	3	0.029802
7316	3	0.029798
7317	3	0.029794
7318	3	0.029790
7319	3	0.029785
7320	3	0.029781
7321	3	0.029777
7322	3	0.029773
7323	3	0.029769
7324	3	0.029765
7325	0	0.029761
7326	2	0.029757
7327	2	0.029753
7328	4	0.029749
7329	2	0.029745
7330	3	0.029741
7331	2	0.029737
7332	2	0.029733
7333	3	0.029729
7334	1	0.029725
7335	2	0.029721
7336	2	0.029716
7337	3	0.029712
7338	2	0.029708
7339	3	0.029704
7340	3	0.029700
7341	1	0.029696
7342	2	0.029692
7343	5	0.029824
7344	2	0.029820
7345	1	0.029816
7346	2	0.029812
7347	3	0.029808
7348	2	0.029804
7349	2	0.029800
7350	3	0.029796
7351	0	0.029792
7352	3	0.029788
7353	4	0.029784
7354	2	0.029780
7355	0	0.029776
7356	2	0.029772
7357	2	0.029768
7358	2	0.029764
7359	2	0.029759
7360	2	0.029755
7361	0	0.029751
7362	2	0.029747
7363	1	0.029743
7364	3	0.029739
7365	1	0.029735
7366	3	0.029731
7367	1	0.029727
7368	2	0.029723
7369	4	0.029719
7370	3	0.029715
7371	3	0.029711
7372	2	0.029707
7373	2	0.029703
7374	2	0.029699
7375	4	0.029695
7376	1	0.029691
7377	1	0.029687
7378	2	0.029683
7379	3	0.029679
7380	2	0.029675
7381	4	0.029671
7382	3	0.029667
7383	3	0.029663
7384	3	0.029659
7385	4	0.029655
7386	3	0.029651
7387	5	0.029782
7388	2	0.029778
7389	3	0.029774
7390	0	0.029770
7391	2	0.029766
7392	4	0.029762
7393	2	0.029758
7394	5	0.029889
7395	3	0.029885
7396	3	0.029881
7397	1	0.029877
7398	2	0.029873
7399	2	0.029869
7400	3	0.029865
7401	2	0.029861
7402	3	0.029857
7403	4	0.029853
7404	4	0.029849
7405	5	0.029980
7406	1	0.029976
7407	1	0.029972
7408	2	0.029968
7409	3	0.029964
7410	3	0.029960
7411	4	0.029955
7412	1	0.029951
7413	2	0.029947
7414	2	0.029943
7415	2	0.029939
7416	3	0.029935
7417	2	0.029931
7418	2	0.029927
7419	1	0.029923
7420	2	0.029919
7421	3	0.029915
7422	2	0.029911
7423	3	0.029907
7424	4	0.029903
7425	3	0.029899
7426	3	0.029895
7427	3	0.029891
7428	5	0.030022
7429	2	0.030017
7430	1	0.030013
7431	3	0.030009
7432	4	0.030005
7433	2	0.030001
7434	2	0.029997
7435	2	0.029993
7436	3	0.029989
7437	4	0.029985
7438	3	0.029981
7439	1	0.029977
7440	4	0.029973
7441	3	0.029969
7442	1	0.029965
7443	1	0.029961
7444	0	0.029957
7445	1	0.029953
7446	1	0.029949
7447	4	0.029945
7448	1	0.029941
7449	5	0.030071
7450	4	0.030067
7451	3	0.030063
7452	2	0.030059
7453	2	0.030055
7454	3	0.030051
7455	2	0.030047
7456	2	0.030043
7457	1	0.030039
7458	1	0.030035
7459	3	0.030031
7460	3	0.030027
7461	3	0.030023
7462	2	0.030019
7463	3	0.030015
7464	3	0.030011
7465	4	0.030007
7466	4	0.030003
7467	1	0.029999
7468	2	0.029995
7469	3	0.029991
7470	2	0.029987
7471	2	0.029983
7472	3	0.029979
7473	1	0.029975
7474	3	0.029971
7475	1	0.029967
7476	0	0.029963
7477	1	0.029959
7478	0	0.029955
7479	3	0.029951
7480	2	0.029947
7481	4	0.029943
7482	3	0.029939
7483	2	0.029935
7484	3	0.029931
7485	5	0.030060
7486	3	0.030056
7487	1	0.030052
7488	3	0.030048
7489	2	0.030044
7490	1	0.030040
7491	2	0.030036
7492	2	0.030032
7493	2	0.030028
7494	3	0.030024
7495	3	0.030020
7496	2	0.030016
7497	3	0.030012
7498	4	0.030008
7499	1	0.030004
7500	3	0.030000
7501	3	0.029996
7502	3	0.029992
7503	5	0.030121
7504	3	0.030117
7505	3	0.030113
7506	2	0.030109
7507	1	0.030105
7508	4	0.030101
7509	1	0.030097
7510	3	0.030093
7511	3	0.030089
7512	3	0.030085
7513	3	0.030081
7514	1	0.030077
7515	1	0.030073
7516	4	0.030069
7517	2	0.030065
7518	4	0.030061
7519	2	0.030057
7520	4	0.030053
7521	4	0.030049
7522	4	0.030045
7523	1	0.030041
7524	4	0.030037
7525	3	0.030033
7526	1	0.030029
7527	2	0.030025
7528	0	0.030021
7529	2	0.030017
7530	4	0.030013
7531	1	0.030009
7532	3	0.030005
7533	2	0.030001
7534	4	0.029997
7535	3	0.029993
7536	3	0.029989
7537	3	0.029985
7538	3	0.029981
7539	2	0.029977
7540	2	0.029973
7541	3	0.029970
7542	2	0.029966
7543	2	0.029962
7544	3	0.029958
7545	2	0.029954
7546	5	0.030082
7547	3	0.030078
7548	4	0.030074
7549	1	0.030070
7550	3	0.030066
7551	3	0.030062
7552	4	0.030058
7553	3	0.030054
7554	1	0.030050
7555	3	0.030046
7556	3	0.030042
7557	4	0.030038
7558	3	0.030034
7559	3	0.030030
7560	2	0.030026
7561	2	0.030022
7562	2	0.030019
7563	1	0.030015
7564	2	0.030011
7565	3	0.030007
7566	3	0.030003
7567	0	0.029999
7568	4	0.029995
7569	0	0.029991
7570	5	0.030119
7571	2	0.030115
7572	1	0.030111
7573	1	0.030107
7574	2	0.030103
7575	3	0.030099
7576	4	0.030095
7577	2	0.030091
7578	1	0.030087
7579	2	0.030083
7580	3	0.030079
7581	2	0.030075
7582	3	0.030071
7583	2	0.030067
7584	4	0.030063
7585	3	0.030059
7586	4	0.030055
7587	3	0.030051
7588	3	0.030047
7589	1	0.030043
7590	2	0.030040
7591	3	0.030036
7592	2	0.030032
7593	5	0.030159
7594	3	0.030155
7595	3	0.030151
7596	3	0.030147
7597	4	0.030143
7598	3	0.030140
7599	1	0.030136
7600	3	0.030132
7601	4	0.030128
7602	2	0.030124
7603	3	0.030120
7604	4	0.030116
7605	1	0.030112
7606	2	0.030108
7607	3	0.030104
7608	2	0.030100
7609	0	0.030096
7610	4	0.030092
7611	3	0.030088
7612	1	0.030084
7613	2	0.030080
7614	0	0.030076
7615	3	0.030072
7616	4	0.030068
7617	2	0.030064
7618	1	0.030060
7619	1	0.030056
7620	4	0.030052
7621	3	0.030049
7622	3	0.030045
7623	3	0.030041
7624	3	0.030037
7625	2	0.030033
7626	3	0.030029
7627	2	0.030025
7628	2	0.030021
7629	4	0.030017
7630	3	0.030013
7631	1	0.030009
7632	2	0.030005
7633	3	0.030001
7634	2	0.029997
7635	2	0.029993
7636	1	0.029990
7637	4	0.029986
7638	3	0.029982
7639	4	0.029978
7640	2	0.029974
7641	2	0.029970
7642	3	0.029966
7643	3	0.029962
7644	2	0.029958
7645	3	0.029954
7646	2	0.029950
7647	2	0.029946
7648	1	0.029942
7649	4	0.029939
7650	4	0.029935
7651	2	0.029931
7652	3	0.029927
7653	4	0.029923
7654	1	0.029919
7655	2	0.029915
7656	2	0.029911
7657	3	0.029907
7658	2	0.029903
7659	0	0.029899
7660	4	0.029896
7661	2	0.029892
7662	3	0.029888
7663	2	0.029884
7664	2	0.029880
7665	1	0.029876
7666	2	0.029872
7667	3	0.029868
7668	3	0.029864
7669	0	0.029860
7670	2	0.029857
7671	2	0.029853
7672	3	0.029849
7673	2	0.029845
7674	0	0.029841
7675	4	0.029837
7676	4	0.029833
7677	3	0.029829
7678	4	0.029825
7679	3	0.029822
7680	2	0.029818
7681	3	0.029814
7682	4	0.029810
7683	2	0.029806
7684	3	0.029802
7685	3	0.029798
7686	4	0.029794
7687	3	0.029791
7688	3	0.029787
7689	4	0.029783
7690	3	0.029779
7691	3	0.029775
7692	1	0.029771
7693	2	0.029767
7694	3	0.029763
7695	2	0.029760
7696	4	0.029756
7697	3	0.029752
7698	4	0.029748
7699	3	0.029744
7700	3	0.029740
7701	3	0.029736
7702	2	0.029733
7703	3	0.029729
7704	2	0.029725
7705	3	0.029721
7706	3	0.029717
7707	2	0.029713
7708	3	0.029709
7709	1	0.029706
7710	3	0.029702
7711	3	0.029698
7712	4	0.029694
7713	2	0.029690
7714	3	0.029686
7715	5	0.029812
7716	2	0.029808
7717	2	0.029804
7718	3	0.029800
7719	2	0.029797
7720	2	0.029793
7721	0	0.029789
7722	3	0.029785
7723	2	0.029781
7724	3	0.029777
7725	3	0.029773
7726	2	0.029770
7727	3	0.029766
7728	2	0.029762
7729	4	0.029758
7730	4	0.029754
7731	4	0.029750
7732	2	0.029747
7733	2	0.029743
7734	1	0.029739
7735	3	0.029735
7736	2	0.029731
7737	1	0.029727
7738	2	0.029723
7739	5	0.029849
7740	1	0.029845
7741	3	0.029841
7742	4	0.029837
7743	2	0.029833
7744	3	0.029830
7745	1	0.029826
7746	3	0.029822
7747	3	0.029818
7748	3	0.029814
7749	3	0.029810
7750	2	0.029806
7751	3	0.029803
7752	2	0.029799
7753	4	0.029795
7754	3	0.029791
7755	1	0.029787
7756	2	0.029783
7757	2	0.029780
7758	3	0.029776
7759	3	0.029772
7760	2	0.029768
7761	3	0.029764
7762	3	0.029760
7763	3	0.029757
7764	2	0.029753
7765	2	0.029749
7766	4	0.029745
7767	2	0.029741
7768	4	0.029737
7769	1	0.029734
7770	2	0.029730
7771	2	0.029726
7772	3	0.029722
7773	0	0.029718
7774	0	0.029714
7775	2	0.029711
7776	1	0.029707
7777	2	0.029703
7778	0	0.029699
7779	2	0.029695
7780	3	0.029692
7781	3	0.029688
7782	3	0.029684
7783	3	0.029680
7784	2	0.029676
7785	2	0.029672
7786	2	0.029669
7787	2	0.029665
7788	1	0.029661
7789	3	0.029657
7790	4	0.029653
7791	1	0.029650
7792	3	0.029646
7793	2	0.029642
7794	2	0.029638
7795	2	0.029634
7796	0	0.029631
7797	4	0.029627
7798	2	0.029623
7799	4	0.029619
7800	1	0.029615
7801	3	0.029612
7802	2	0.029608
7803	4	0.029604
7804	3	0.029600
7805	1	0.029596
7806	3	0.029593
7807	3	0.029589
7808	1	0.029585
7809	2	0.029581
7810	2	0.029577
7811	2	0.029574
7812	2	0.029570
7813	4	0.029566
7814	3	0.029562
7815	4	0.029559
7816	3	0.029555
7817	1	0.029551
7818	2	0.029547
7819	4	0.029543
7820	5	0.029668
7821	3	0.029664
7822	2	0.029660
7823	1	0.029656
7824	2	0.029652
7825	2	0.029649
7826	3	0.029645
7827	3	0.029641
7828	2	0.029637
7829	3	0.029633
7830	2	0.029630
7831	3	0.029626
7832	2	0.029622
7833	1	0.029618
7834	1	0.029615
7835	2	0.029611
7836	1	0.029607
7837	2	0.029603
7838	3	0.029599
7839	2	0.029596
7840	1	0.029592
7841	4	0.029588
7842	2	0.029584
7843	4	0.029581
7844	4	0.029577
7845	4	0.029573
7846	1	0.029569
7847	2	0.029565
7848	1	0.029562
7849	1	0.029558
7850	2	0.029554
7851	3	0.029550
7852	4	0.029547
7853	1	0.029543
7854	3	0.029539
7855	2	0.029535
7856	2	0.029532
7857	2	0.029528
7858	4	0.029524
7859	3	0.029520
7860	3	0.029517
7861	3	0.029513
7862	4	0.029509
7863	3	0.029505
7864	3	0.029502
7865	3	0.029498
7866	3	0.029494
7867	2	0.029490
7868	3	0.029487
7869	2	0.029483
7870	4	0.029479
7871	3	0.029475
7872	2	0.029472
7873	3	0.029468
7874	2	0.029464
7875	4	0.029460
7876	2	0.029457
7877	4	0.029453
7878	2	0.029449
7879	3	0.029445
7880	3	0.029442
7881	3	0.029438
7882	3	0.029434
7883	1	0.029430
7884	2	0.029427
7885	2	0.029423
7886	4	0.029419
7887	1	0.029415
7888	5	0.029539
7889	4	0.029535
7890	3	0.029531
7891	1	0.029527
7892	2	0.029524
7893	3	0.029520
7894	3	0.029516
7895	4	0.029512
7896	4	0.029509
7897	3	0.029505
7898	4	0.029501
7899	3	0.029497
7900	2	0.029494
7901	3	0.029490
7902	3	0.029486
7903	5	0.029609
7904	5	0.029732
7905	3	0.029728
7906	3	0.029724
7907	3	0.029721
7908	4	0.029717
7909	2	0.029713
7910	4	0.029709
7911	3	0.029705
7912	1	0.029702
7913	0	0.029698
7914	4	0.029694
7915	4	0.029690
7916	2	0.029687
7917	3	0.029683
7918	3	0.029679
7919	1	0.029675
7920	2	0.029672
7921	3	0.029668
7922	1	0.029664
7923	3	0.029660
7924	2	0.029657
7925	2	0.029653
7926	2	0.029649
7927	1	0.029646
7928	1	0.029642
7929	1	0.029638
7930	2	0.029634
7931	3	0.029631
7932	5	0.029753
7933	1	0.029749
7934	0	0.029745
7935	1	0.029742
7936	4	0.029738
7937	1	0.029734
7938	3	0.029730
7939	4	0.029727
7940	3	0.029723
7941	4	0.029719
7942	3	0.029715
7943	1	0.029712
7944	1	0.029708
7945	3	0.029704
7946	2	0.029700
7947	4	0.029697
7948	1	0.029693
7949	1	0.029689
7950	3	0.029686
7951	0	0.029682
7952	4	0.029678
7953	3	0.029674
7954	1	0.029671
7955	2	0.029667
7956	2	0.029663
7957	2	0.029659
7958	4	0.029656
7959	3	0.029652
7960	2	0.029648
7961	1	0.029645
7962	2	0.029641
7963	2	0.029637
7964	0	0.029633
7965	2	0.029630
7966	1	0.029626
7967	2	0.029622
7968	3	0.029618
7969	1	0.029615
7970	4	0.029611
7971	1	0.029607
7972	3	0.029604
7973	2	0.029600
7974	2	0.029596
7975	2	0.029592
7976	3	0.029589
7977	5	0.029710
7978	3	0.029707
7979	2	0.029703
7980	4	0.029699
7981	1	0.029696
7982	0	0.029692
7983	2	0.029688
7984	1	0.029684
7985	2	0.029681
7986	3	0.029677
7987	2	0.029673
7988	2	0.029670
7989	1	0.029666
7990	3	0.029662
7991	4	0.029658
7992	3	0.029655
7993	3	0.029651
7994	2	0.029647
7995	3	0.029644
7996	3	0.029640
7997	1	0.029636
7998	1	0.029632
7999	3	0.029629
8000	2	0.029625
8001	1	0.029621
8002	3	0.029618
8003	4	0.029614
8004	2	0.029610
8005	4	0.029606
8006	3	0.029603
8007	2	0.029599
8008	4	0.029595
8009	2	0.029592
8010	3	0.029588
8011	2	0.029584
8012	3	0.029581
8013	1	0.029577
8014	4	0.029573
8015	1	0.029570
8016	4	0.029566
8017	2	0.029562
8018	4	0.029558
8019	4	0.029555
8020	0	0.029551
8021	2	0.029547
8022	2	0.029544
8023	1	0.029540
8024	3	0.029536
8025	2	0.029533
8026	2	0.029529
8027	1	0.029525
8028	2	0.029522
8029	3	0.029518
8030	1	0.029514
8031	3	0.029511
8032	2	0.029507
8033	3	0.029503
8034	3	0.029500
8035	0	0.029496
8036	4	0.029492
8037	2	0.029489
8038	3	0.029485
8039	3	0.029481
8040	2	0.029478
8041	3	0.029474
8042	2	0.029470
8043	4	0.029467
8044	2	0.029463
8045	0	0.029459
8046	4	0.029456
8047	2	0.029452
8048	3	0.029448
8049	2	0.029445
8050	4	0.029441
8051	1	0.029437
8052	3	0.029434
8053	4	0.029430
8054	2	0.029426
8055	2	0.029423
8056	2	0.029419
8057	2	0.029415
8058	2	0.029412
8059	3	0.029408
8060	4	0.029404
8061	3	0.029401
8062	2	0.029397
8063	3	0.029394
8064	1	0.029390
8065	3	0.029386
8066	2	0.029383
8067	5	0.029503
8068	2	0.029499
8069	3	0.029496
8070	3	0.029492
8071	4	0.029488
8072	2	0.029485
8073	3	0.029481
8074	3	0.029477
8075	1	0.029474
8076	3	0.029470
8077	2	0.029466
8078	2	0.029463
8079	2	0.029459
8080	3	0.029455
8081	3	0.029452
8082	2	0.029448
8083	4	0.029445
8084	2	0.029441
8085	1	0.029437
8086	2	0.029434
8087	4	0.029430
8088	3	0.029426
8089	3	0.029423
8090	5	0.029543
8091	3	0.029539
8092	2	0.029535
8093	2	0.029532
8094	4	0.029528
8095	2	0.029524
8096	2	0.029521
8097	1	0.029517
8098	3	0.029513
8099	3	0.029510
8100	4	0.029506
8101	3	0.029503
8102	2	0.029499
8103	2	0.029495
8104	3	0.029492
8105	2	0.029488
8106	2	0.029484
8107	4	0.029481
8108	2	0.029477
8109	2	0.029473
8110	4	0.029470
8111	2	0.029466
8112	2	0.029463
8113	2	0.029459
8114	3	0.029455
8115	3	0.029452
8116	2	0.029448
8117	1	0.029444
8118	3	0.029441
8119	2	0.029437
8120	2	0.029433
8121	3	0.029430
8122	4	0.029426
8123	3	0.029423
8124	3	0.029419
8125	3	0.029415
8126	2	0.029412
8127	4	0.029408
8128	1	0.029405
8129	3	0.029401
8130	2	0.029397
8131	2	0.029394
8132	2	0.029390
8133	1	0.029386
8134	3	0.029383
8135	4	0.029379
8136	3	0.029376
8137	3	0.029372
8138	3	0.029368
8139	2	0.029365
8140	3	0.029361
8141	4	0.029358
8142	1	0.029354
8143	2	0.029350
8144	4	0.029347
8145	2	0.029343
8146	2	0.029340
8147	2	0.029336
8148	2	0.029332
8149	4	0.029329
8150	3	0.029325
8151	1	0.029322
8152	1	0.029318
8153	4	0.029314
8154	2	0.029311
8155	2	0.029307
8156	1	0.029304
8157	4	0.029300
8158	2	0.029296
8159	3	0.029293
8160	3	0.029289
8161	3	0.029286
8162	3	0.029282
8163	3	0.029278
8164	3	0.029275
8165	1	0.029271
8166	2	0.029268
8167	2	0.029264
8168	1	0.029261
8169	2	0.029257
8170	0	0.029253
8171	4	0.029250
8172	5	0.029369
8173	2	0.029365
8174	3	0.029361
8175	0	0.029358
8176	4	0.029354
8177	3	0.029351
8178	3	0.029347
8179	1	0.029343
8180	4	0.029340
8181	1	0.029336
8182	2	0.029333
8183	4	0.029329
8184	3	0.029326
8185	2	0.029322
8186	3	0.029318
8187	3	0.029315
8188	3	0.029311
8189	1	0.029308
8190	4	0.029304
8191	2	0.029300
8192	3	0.029297
8193	1	0.029293
8194	1	0.029290
8195	2	0.029286
8196	4	0.029283
8197	3	0.029279
8198	2	0.029275
8199	3	0.029272
8200	4	0.029268
8201	2	0.029265
8202	5	0.029383
8203	1	0.029379
8204	2	0.029376
8205	4	0.029372
8206	2	0.029369
8207	3	0.029365
8208	2	0.029362
8209	2	0.029358
8210	1	0.029354
8211	3	0.029351
8212	4	0.029347
8213	1	0.029344
8214	5	0.029462
8215	1	0.029458
8216	2	0.029455
8217	3	0.029451
8218	3	0.029448
8219	3	0.029444
8220	2	0.029440
8221	1	0.029437
8222	3	0.029433
8223	3	0.029430
8224	0	0.029426
8225	3	0.029422
8226	1	0.029419
8227	3	0.029415
8228	3	0.029412
8229	2	0.029408
8230	4	0.029405
8231	2	0.029401
8232	5	0.029519
8233	4	0.029515
8234	4	0.029512
8235	3	0.029508
8236	1	0.029505
8237	2	0.029501
8238	1	0.029497
8239	1	0.029494
8240	2	0.029490
8241	1	0.029487
8242	3	0.029483
8243	2	0.029480
8244	3	0.029476
8245	2	0.029472
8246	1	0.029469
8247	2	0.029465
8248	0	0.029462
8249	1	0.029458
8250	2	0.029455
8251	2	0.029451
8252	4	0.029447
8253	2	0.029444
8254	3	0.029440
8255	2	0.029437
8256	2	0.029433
8257	2	0.029430
8258	2	0.029426
8259	2	0.029422
8260	2	0.029419
8261	2	0.029415
8262	1	0.029412
8263	3	0.029408
8264	3	0.029405
8265	3	0.029401
8266	2	0.029398
8267	2	0.029394
8268	3	0.029390
8269	5	0.029508
8270	2	0.029504
8271	2	0.029501
8272	4	0.029497
8273	2	0.029494
8274	1	0.029490
8275	2	0.029486
8276	3	0.029483
8277	1	0.029479
8278	2	0.029476
8279	2	0.029472
8280	2	0.029469
8281	4	0.029465
8282	4	0.029461
8283	3	0.029458
8284	2	0.029454
8285	2	0.029451
8286	2	0.029447
8287	3	0.029444
8288	2	0.029440
8289	2	0.029437
8290	5	0.029554
8291	2	0.029550
8292	4	0.029547
8293	3	0.029543
8294	3	0.029539
8295	4	0.029536
8296	1	0.029532
8297	3	0.029529
8298	3	0.029525
8299	3	0.029522
8300	4	0.029518
8301	3	0.029515
8302	0	0.029511
8303	1	0.029507
8304	2	0.029504
8305	1	0.029500
8306	2	0.029497
8307	2	0.029493
8308	1	0.029490
8309	1	0.029486
8310	3	0.029483
8311	1	0.029479
8312	3	0.029475
8313	3	0.029472
8314	5	0.029589
8315	4	0.029585
8316	2	0.029582
8317	3	0.029578
8318	2	0.029574
8319	2	0.029571
8320	5	0.029687
8321	1	0.029684
8322	1	0.029680
8323	5	0.029797
8324	3	0.029793
8325	2	0.029790
8326	3	0.029786
8327	3	0.029783
8328	1	0.029779
8329	1	0.029775
8330	2	0.029772
8331	4	0.029768
8332	2	0.029765
8333	3	0.029761
8334	3	0.029758
8335	2	0.029754
8336	4	0.029750
8337	4	0.029747
8338	1	0.029743
8339	3	0.029740
8340	3	0.029736
8341	2	0.029733
8342	2	0.029729
8343	3	0.029726
8344	3	0.029722
8345	4	0.029718
8346	3	0.029715
8347	1	0.029711
8348	1	0.029708
8349	2	0.029704
8350	3	0.029701
8351	4	0.029697
8352	2	0.029693
8353	2	0.029690
8354	5	0.029806
8355	4	0.029803
8356	3	0.029799
8357	2	0.029795
8358	1	0.029792
8359	4	0.029788
8360	4	0.029785
8361	3	0.029781
8362	1	0.029778
8363	3	0.029774
8364	0	0.029770
8365	2	0.029767
8366	0	0.029763
8367	2	0.029760
8368	3	0.029756
8369	4	0.029753
8370	3	0.029749
8371	3	0.029746
8372	3	0.029742
8373	4	0.029738
8374	3	0.029735
8375	2	0.029731
8376	2	0.029728
8377	1	0.029724
8378	3	0.029721
8379	4	0.029717
8380	4	0.029714
8381	3	0.029710
8382	4	0.029707
8383	2	0.029703
8384	4	0.029699
8385	4	0.029696
8386	3	0.029692
8387	4	0.029689
8388	1	0.029685
8389	4	0.029682
8390	2	0.029678
8391	0	0.029675
8392	0	0.029671
8393	2	0.029668
8394	2	0.029664
8395	1	0.029661
8396	3	0.029657
8397	2	0.029653
8398	2	0.029650
8399	2	0.029646
8400	2	0.029643
8401	3	0.029639
8402	3	0.029636
8403	4	0.029632
8404	3	0.029629
8405	2	0.029625
8406	3	0.029622
8407	2	0.029618
8408	0	0.029615
8409	4	0.029611
8410	3	0.029608
8411	3	0.029604
8412	3	0.029601
8413	3	0.029597
8414	1	0.029594
8415	3	0.029590
8416	1	0.029587
8417	4	0.029583
8418	3	0.029579
8419	3	0.029576
8420	2	0.029572
8421	3	0.029569
8422	3	0.029565
8423	2	0.029562
8424	2	0.029558
8425	3	0.029555
8426	1	0.029551
8427	1	0.029548
8428	2	0.029544
8429	2	0.029541
8430	3	0.029537
8431	4	0.029534
8432	2	0.029530
8433	3	0.029527
8434	4	0.029523
8435	3	0.029520
8436	3	0.029516
8437	2	0.029513
8438	1	0.029509
8439	1	0.029506
8440	2	0.029502
8441	1	0.029499
8442	2	0.029495
8443	4	0.029492
8444	4	0.029488
8445	2	0.029485
8446	2	0.029481
8447	3	0.029478
8448	2	0.029474
8449	2	0.029471
8450	2	0.029467
8451	4	0.029464
8452	4	0.029460
8453	4	0.029457
8454	1	0.029454
8455	2	0.029450
8456	1	0.029447
8457	3	0.029443
8458	2	0.029440
8459	2	0.029436
8460	2	0.029433
8461	3	0.029429
8462	3	0.029426
8463	4	0.029422
8464	2	0.029419
8465	2	0.029415
8466	2	0.029412
8467	4	0.029408
8468	2	0.029405
8469	3	0.029401
8470	2	0.029398
8471	3	0.029394
8472	2	0.029391
8473	2	0.029387
8474	3	0.029384
8475	2	0.029381
8476	1	0.029377
8477	2	0.029374
8478	5	0.029488
8479	3	0.029485
8480	2	0.029481
8481	3	0.029478
8482	2	0.029474
8483	2	0.029471
8484	1	0.029467
8485	1	0.029464
8486	3	0.029460
8487	3	0.029457
