Run	gain	Running avg
7090	2	0.122144
7091	2	0.122127
7092	2	0.122109
7093	2	0.122092
7094	2	0.122075
7095	4	0.122058
7096	4	0.122041
7097	2	0.122023
7098	4	0.122006
7099	4	0.121989
7100	2	0.121972
7101	2	0.121955
7102	64	0.122078
7103	8	0.122061
7104	4	0.122044
7105	2	0.122027
7106	2	0.122010
7107	4	0.121992
7108	2	0.121975
7109	2	0.121958
7110	4	0.121941
7111	2	0.121924
7112	16	0.122047
7113	2	0.122030
7114	2	0.122013
7115	4	0.121996
7116	4	0.121979
7117	2	0.121962
7118	8	0.121944
7119	2	0.121927
7120	2	0.121910
7121	16	0.122033
7122	2	0.122016
7123	2	0.121999
7124	16	0.122122
7125	4	0.122105
7126	8	0.122088
7127	8	0.122071
7128	2	0.122054
7129	4	0.122037
7130	2	0.122020
7131	2	0.122003
7132	2	0.121985
7133	4	0.121968
7134	4	0.121951
7135	8	0.121934
7136	2	0.121917
7137	4	0.121900
7138	2	0.121883
7139	2	0.121866
7140	2	0.121849
7141	2	0.121832
7142	2	0.121815
7143	2	0.121798
7144	2	0.121781
7145	32	0.121903
7146	2	0.121886
7147	8	0.121869
7148	4	0.121852
7149	2	0.121835
7150	2	0.121818
7151	8	0.121801
7152	2	0.121784
7153	2	0.121767
7154	2	0.121750
7155	2	0.121733
7156	4	0.121716
7157	2	0.121699
7158	2	0.121682
7159	2	0.121665
7160	2	0.121648
7161	2	0.121631
7162	8	0.121614
7163	4	0.121597
7164	2	0.121580
7165	4	0.121563
7166	16	0.121686
7167	4	0.121669
7168	2	0.121652
7169	2	0.121635
7170	2	0.121618
7171	2	0.121601
7172	16	0.121723
7173	2	0.121706
7174	16	0.121829
7175	4	0.121812
7176	4	0.121795
7177	16	0.121917
7178	2	0.121900
7179	4	0.121883
7180	4	0.121866
7181	2	0.121849
7182	2	0.121832
7183	2	0.121815
7184	8	0.121798
7185	2	0.121781
7186	2	0.121765
7187	8	0.121748
7188	2	0.121731
7189	4	0.121714
7190	2	0.121697
7191	2	0.121680
7192	128	0.121802
7193	4	0.121785
7194	2	0.121768
7195	2	0.121751
7196	4	0.121734
7197	128	0.121856
7198	2	0.121839
7199	4	0.121822
7200	32	0.121944
7201	4	0.121928
7202	16	0.122049
7203	4	0.122032
7204	2	0.122016
7205	2	0.121999
7206	2	0.121982
7207	4	0.121965
7208	2	0.121948
7209	2	0.121931
7210	128	0.122053
7211	2	0.122036
7212	32	0.122158
7213	2	0.122141
7214	2	0.122124
7215	2	0.122107
7216	2	0.122090
7217	2	0.122073
7218	2	0.122056
7219	2	0.122039
7220	8	0.122022
7221	2	0.122005
7222	2	0.121988
7223	4	0.121971
7224	4	0.121955
7225	8	0.121938
7226	64	0.122059
7227	2	0.122042
7228	8	0.122025
7229	4	0.122009
7230	4	0.121992
7231	16	0.122113
7232	2	0.122096
7233	2	0.122079
7234	64	0.122201
7235	4	0.122184
7236	4	0.122167
7237	2	0.122150
7238	16	0.122271
7239	2	0.122254
7240	2	0.122238
7241	4	0.122221
7242	4	0.122204
7243	2	0.122187
7244	2	0.122170
7245	16	0.122291
7246	2	0.122274
7247	128	0.122395
7248	2	0.122379
7249	2	0.122362
7250	2	0.122345
7251	16	0.122466
7252	4	0.122449
7253	2	0.122432
7254	4	0.122415
7255	4	0.122398
7256	2	0.122381
7257	8	0.122365
7258	4	0.122348
7259	2	0.122331
7260	8	0.122314
7261	4	0.122297
7262	2	0.122280
7263	4	0.122264
7264	2	0.122247
7265	2	0.122230
7266	2	0.122213
7267	256	0.122334
7268	16	0.122455
7269	16	0.122575
7270	2	0.122558
7271	2	0.122542
7272	2	0.122525
7273	2	0.122508
7274	2	0.122491
7275	2	0.122474
7276	2	0.122457
7277	2	0.122441
7278	2	0.122424
7279	8	0.122407
7280	32	0.122527
7281	2	0.122511
7282	2	0.122494
7283	32	0.122614
7284	4	0.122597
7285	2	0.122581
7286	2	0.122564
7287	2	0.122547
7288	64	0.122667
7289	8	0.122651
7290	2	0.122634
7291	2	0.122617
7292	8	0.122600
7293	16	0.122720
7294	4	0.122704
7295	4	0.122687
7296	2	0.122670
7297	8	0.122653
7298	8	0.122636
7299	16	0.122757
7300	2	0.122740
7301	2	0.122723
7302	2	0.122706
7303	2	0.122689
7304	2	0.122673
7305	4	0.122656
7306	2	0.122639
7307	4	0.122622
7308	2	0.122605
7309	4	0.122589
7310	4	0.122572
7311	2	0.122555
7312	2	0.122538
7313	2	0.122522
7314	4	0.122505
7315	4	0.122488
7316	2	0.122471
7317	8	0.122455
7318	2	0.122438
7319	2	0.122421
7320	8	0.122404
7321	2	0.122388
7322	2	0.122371
7323	2	0.122354
7324	8	0.122338
7325	2	0.122321
7326	2	0.122304
7327	4	0.122287
7328	2	0.122271
7329	4	0.122254
7330	128	0.122374
7331	4	0.122357
7332	2	0.122340
7333	8	0.122324
7334	8	0.122307
7335	4	0.122290
7336	4	0.122274
7337	2	0.122257
7338	4	0.122240
7339	2	0.122224
7340	4	0.122207
7341	2	0.122190
7342	4	0.122174
7343	2	0.122157
7344	2	0.122141
7345	2	0.122124
7346	256	0.122243
7347	8	0.122227
7348	2	0.122210
7349	2	0.122193
7350	2	0.122177
7351	2	0.122160
7352	32	0.122280
7353	8	0.122263
7354	16	0.122382
7355	16	0.122502
7356	4	0.122485
7357	8	0.122468
7358	4	0.122452
7359	2	0.122435
7360	4	0.122418
7361	8	0.122402
7362	2	0.122385
7363	4	0.122369
7364	2	0.122352
7365	32	0.122471
7366	2	0.122455
7367	2	0.122438
7368	2	0.122421
7369	2	0.122405
7370	4	0.122388
7371	4	0.122371
7372	2	0.122355
7373	4	0.122338
7374	2	0.122322
7375	2	0.122305
7376	2	0.122289
7377	2	0.122272
7378	2	0.122255
7379	2	0.122239
7380	2	0.122222
7381	16	0.122341
7382	2	0.122325
7383	4	0.122308
7384	4	0.122291
7385	4	0.122275
7386	4	0.122258
7387	4	0.122242
7388	2	0.122225
7389	2	0.122209
7390	4	0.122192
7391	2	0.122176
7392	2	0.122159
7393	4	0.122143
7394	8	0.122126
7395	2	0.122110
7396	2	0.122093
7397	2	0.122077
7398	16	0.122195
7399	8	0.122179
7400	2	0.122162
7401	2	0.122146
7402	4	0.122129
7403	2	0.122113
7404	4	0.122096
7405	16	0.122215
7406	4	0.122198
7407	4	0.122182
7408	4	0.122165
7409	2	0.122149
7410	2	0.122132
7411	2	0.122116
7412	2	0.122099
7413	4	0.122083
7414	4	0.122066
7415	2	0.122050
7416	4	0.122033
7417	2	0.122017
7418	2	0.122001
7419	16	0.122119
7420	4	0.122102
7421	16	0.122221
7422	2	0.122204
7423	2	0.122188
7424	8	0.122171
7425	4	0.122155
7426	2	0.122138
7427	4	0.122122
7428	2	0.122106
7429	4	0.122089
7430	8	0.122073
7431	4	0.122056
7432	4	0.122040
7433	4	0.122023
7434	2	0.122007
7435	2	0.121991
7436	4	0.121974
7437	8	0.121958
7438	8	0.121941
7439	4	0.121925
7440	32	0.122043
7441	4	0.122027
7442	16	0.122145
7443	16	0.122263
7444	2	0.122246
7445	2	0.122230
7446	2	0.122213
7447	2	0.122197
7448	32	0.122315
7449	8	0.122298
7450	2	0.122282
7451	2	0.122265
7452	2	0.122249
7453	2	0.122233
7454	4	0.122216
7455	2	0.122200
7456	2	0.122183
7457	2	0.122167
7458	2	0.122151
7459	2	0.122134
7460	4	0.122118
7461	4	0.122102
7462	8	0.122085
7463	32	0.122203
7464	4	0.122186
7465	4	0.122170
7466	2	0.122154
7467	64	0.122271
7468	4	0.122255
7469	64	0.122372
7470	2	0.122356
7471	2	0.122340
7472	8	0.122323
7473	8	0.122307
7474	4	0.122291
7475	2	0.122274
7476	4	0.122258
7477	2	0.122242
7478	4	0.122225
7479	2	0.122209
7480	4	0.122193
7481	2	0.122176
7482	32	0.122294
7483	2	0.122277
7484	8	0.122261
7485	16	0.122378
7486	2	0.122362
7487	2	0.122345
7488	2	0.122329
7489	16	0.122446
7490	2	0.122430
7491	2	0.122414
7492	4	0.122397
7493	2	0.122381
7494	2	0.122365
7495	2	0.122348
7496	32	0.122465
7497	4	0.122449
7498	2	0.122433
7499	32	0.122550
7500	64	0.122667
7501	4	0.122650
7502	2	0.122634
7503	2	0.122618
7504	2	0.122601
7505	4	0.122585
7506	2	0.122569
7507	8	0.122552
7508	64	0.122669
7509	2	0.122653
7510	2	0.122636
7511	2	0.122620
7512	2	0.122604
7513	8	0.122588
7514	8	0.122571
7515	8	0.122555
7516	4	0.122539
7517	2	0.122522
7518	16	0.122639
7519	2	0.122623
7520	4	0.122606
7521	2	0.122590
7522	2	0.122574
7523	2	0.122557
7524	2	0.122541
7525	8	0.122525
7526	2	0.122509
7527	2	0.122492
7528	2	0.122476
7529	2	0.122460
7530	4	0.122444
7531	16	0.122560
7532	4	0.122544
7533	2	0.122528
7534	2	0.122511
7535	4	0.122495
7536	16	0.122611
7537	4	0.122595
7538	2	0.122579
7539	16	0.122695
7540	4	0.122679
7541	2	0.122663
7542	2	0.122647
7543	4	0.122630
7544	2	0.122614
7545	2	0.122598
7546	8	0.122582
7547	2	0.122565
7548	8	0.122549
7549	2	0.122533
7550	4	0.122517
7551	32	0.122633
7552	32	0.122749
7553	32	0.122865
7554	2	0.122849
7555	4	0.122833
7556	4	0.122816
7557	2	0.122800
7558	16	0.122916
7559	4	0.122900
7560	2	0.122884
7561	64	0.123000
7562	4	0.122983
7563	8	0.122967
7564	2	0.122951
7565	4	0.122935
7566	4	0.122918
7567	16	0.123034
7568	2	0.123018
7569	16	0.123134
7570	4	0.123118
7571	4	0.123101
7572	4	0.123085
7573	4	0.123069
7574	2	0.123053
7575	2	0.123036
7576	8	0.123020
7577	2	0.123004
7578	2	0.122988
7579	4	0.122971
7580	16	0.123087
7581	2	0.123071
7582	16	0.123186
7583	2	0.123170
7584	2	0.123154
7585	2	0.123138
7586	4	0.123122
7587	32	0.123237
7588	2	0.123221
7589	16	0.123336
7590	2	0.123320
7591	4	0.123304
7592	2	0.123288
7593	4	0.123271
7594	8	0.123255
7595	16	0.123371
7596	2	0.123354
7597	8	0.123338
7598	2	0.123322
7599	128	0.123437
7600	2	0.123421
7601	2	0.123405
7602	4	0.123389
7603	2	0.123372
7604	2	0.123356
7605	2	0.123340
7606	2	0.123324
7607	8	0.123307
7608	4	0.123291
7609	2	0.123275
7610	128	0.123390
7611	16	0.123505
7612	4	0.123489
7613	8	0.123473
7614	2	0.123457
7615	2	0.123441
7616	2	0.123424
7617	2	0.123408
7618	16	0.123523
7619	2	0.123507
7620	32	0.123622
7621	8	0.123606
7622	2	0.123590
7623	16	0.123705
7624	2	0.123688
7625	2	0.123672
7626	2	0.123656
7627	4	0.123640
7628	64	0.123755
7629	4	0.123738
7630	4	0.123722
7631	16	0.123837
7632	4	0.123821
7633	2	0.123805
7634	4	0.123788
7635	2	0.123772
7636	4	0.123756
7637	16	0.123871
7638	64	0.123985
7639	2	0.123969
7640	32	0.124084
7641	4	0.124068
7642	2	0.124051
7643	8	0.124035
7644	2	0.124019
7645	2	0.124003
7646	2	0.123986
7647	8	0.123970
7648	2	0.123954
7649	2	0.123938
7650	8	0.123922
7651	4	0.123905
7652	2	0.123889
7653	8	0.123873
7654	8	0.123857
7655	2	0.123841
7656	4	0.123824
7657	4	0.123808
7658	2	0.123792
7659	4	0.123776
7660	4	0.123760
7661	4	0.123744
7662	8	0.123727
7663	4	0.123711
7664	4	0.123695
7665	2	0.123679
7666	8	0.123663
7667	2	0.123647
7668	2	0.123631
7669	2	0.123615
7670	2	0.123598
7671	8	0.123582
7672	4	0.123566
7673	4	0.123550
7674	8	0.123534
7675	8	0.123518
7676	2	0.123502
7677	4	0.123486
7678	2	0.123470
7679	256	0.123584
7680	32	0.123698
7681	2	0.123682
7682	2	0.123666
7683	2	0.123650
7684	4	0.123634
7685	2	0.123617
7686	4	0.123601
7687	2	0.123585
7688	2	0.123569
7689	4	0.123553
7690	2	0.123537
7691	2	0.123521
7692	4	0.123505
7693	2	0.123489
7694	32	0.123603
7695	2	0.123587
7696	2	0.123571
7697	2	0.123555
7698	4	0.123539
7699	2	0.123523
7700	4	0.123506
7701	2	0.123490
7702	128	0.123604
7703	32	0.123718
7704	2	0.123702
7705	2	0.123686
7706	128	0.123800
7707	16	0.123913
7708	16	0.124027
7709	4	0.124011
7710	4	0.123995
7711	4	0.123979
7712	4	0.123963
7713	2	0.123947
7714	16	0.124060
7715	8	0.124044
7716	8	0.124028
7717	4	0.124012
7718	1024	0.124125
7719	2	0.124109
7720	4	0.124093
7721	2	0.124077
7722	2	0.124061
7723	4	0.124045
7724	2	0.124029
7725	2	0.124013
7726	16	0.124126
7727	2	0.124110
7728	8	0.124094
7729	8	0.124078
7730	2	0.124062
7731	4	0.124046
7732	2	0.124030
7733	2	0.124014
7734	4	0.123998
7735	2	0.123982
7736	8	0.123966
7737	8	0.123950
7738	2	0.123934
7739	2	0.123918
7740	8	0.123902
7741	128	0.124015
7742	8	0.123999
7743	4	0.123983
7744	4	0.123967
7745	2	0.123951
7746	2	0.123935
7747	2	0.123919
7748	2	0.123903
7749	2	0.123887
7750	4	0.123871
7751	4	0.123855
7752	2	0.123839
7753	2	0.123823
7754	2	0.123807
7755	2	0.123791
7756	2	0.123775
7757	32	0.123888
7758	2	0.123872
7759	4	0.123856
7760	8	0.123840
7761	2	0.123824
7762	4	0.123808
7763	4	0.123792
7764	2	0.123776
7765	8	0.123760
7766	2	0.123745
7767	4	0.123729
7768	2	0.123713
7769	8	0.123697
7770	2	0.123681
7771	4	0.123665
7772	4	0.123649
7773	2	0.123633
7774	2	0.123617
7775	8	0.123601
7776	2	0.123585
7777	2	0.123569
7778	8	0.123554
7779	4	0.123538
7780	8	0.123522
7781	4	0.123506
7782	2	0.123490
7783	8	0.123474
7784	2	0.123458
7785	2	0.123443
7786	2	0.123427
7787	2	0.123411
7788	4	0.123395
7789	2	0.123379
7790	2	0.123363
7791	8	0.123347
7792	2	0.123332
7793	2	0.123316
7794	4	0.123300
7795	2	0.123284
7796	4	0.123268
7797	128	0.123381
7798	2	0.123365
7799	2	0.123349
7800	2	0.123333
7801	2	0.123318
7802	2	0.123302
7803	2	0.123286
7804	2	0.123270
7805	4	0.123254
7806	4	0.123239
7807	4	0.123223
7808	2	0.123207
7809	2	0.123191
7810	4	0.123175
7811	2	0.123160
7812	4	0.123144
7813	2	0.123128
7814	4	0.123112
7815	2	0.123097
7816	4	0.123081
7817	4	0.123065
7818	2	0.123049
7819	8	0.123034
7820	2	0.123018
7821	2	0.123002
7822	2	0.122986
7823	8	0.122971
7824	2	0.122955
7825	2	0.122939
7826	2	0.122924
7827	32	0.123036
7828	4	0.123020
7829	2	0.123004
7830	2	0.122989
7831	2	0.122973
7832	4	0.122957
7833	16	0.123069
7834	32	0.123181
7835	4	0.123165
7836	8	0.123150
7837	8	0.123134
7838	2	0.123118
7839	2	0.123102
7840	4	0.123087
7841	2	0.123071
7842	64	0.123183
7843	16	0.123295
7844	2	0.123279
7845	2	0.123263
7846	2	0.123248
7847	2	0.123232
7848	2	0.123216
7849	4	0.123200
7850	4	0.123185
7851	2	0.123169
7852	256	0.123281
7853	2	0.123265
7854	4	0.123249
7855	16	0.123361
7856	2	0.123345
7857	8	0.123330
7858	2	0.123314
7859	2	0.123298
7860	8	0.123282
7861	2	0.123267
7862	32	0.123378
7863	2	0.123363
7864	4	0.123347
7865	2	0.123331
7866	2	0.123316
7867	8	0.123300
7868	2	0.123284
7869	2	0.123269
7870	2	0.123253
7871	32	0.123364
7872	16	0.123476
7873	4	0.123460
7874	8	0.123444
7875	4	0.123429
7876	4	0.123413
7877	2	0.123397
7878	4	0.123382
7879	2	0.123366
7880	2	0.123350
7881	4	0.123335
7882	32	0.123446
7883	4	0.123430
7884	4	0.123415
7885	4	0.123399
7886	8	0.123383
7887	8	0.123368
7888	8	0.123352
7889	4	0.123336
7890	4	0.123321
7891	4	0.123305
7892	2	0.123289
7893	2	0.123274
7894	2	0.123258
7895	2	0.123243
7896	4	0.123227
7897	2	0.123211
7898	4	0.123196
7899	4	0.123180
7900	2	0.123165
7901	4	0.123149
7902	2	0.123133
7903	2	0.123118
7904	2	0.123102
7905	2	0.123087
7906	2	0.123071
7907	8	0.123056
7908	2	0.123040
7909	2	0.123024
7910	2	0.123009
7911	4	0.122993
7912	2	0.122978
7913	4	0.122962
7914	2	0.122947
7915	2	0.122931
7916	2	0.122916
7917	2	0.122900
7918	8	0.122885
7919	512	0.122995
7920	4	0.122980
7921	4	0.122964
7922	4	0.122949
7923	128	0.123059
7924	16	0.123170
7925	2	0.123155
7926	2	0.123139
7927	4	0.123124
7928	4	0.123108
7929	16	0.123219
7930	2	0.123203
7931	2	0.123187
7932	16	0.123298
7933	4	0.123282
7934	2	0.123267
7935	2	0.123251
7936	8	0.123236
7937	4	0.123220
7938	2	0.123205
7939	32	0.123315
7940	4	0.123300
7941	2	0.123284
7942	16	0.123395
7943	4	0.123379
7944	8	0.123364
7945	2	0.123348
7946	2	0.123332
7947	2	0.123317
7948	4	0.123301
7949	4	0.123286
7950	8	0.123270
7951	4	0.123255
7952	2	0.123239
7953	8	0.123224
7954	2	0.123208
7955	2	0.123193
7956	2	0.123177
7957	32	0.123288
7958	2	0.123272
7959	2	0.123257
7960	2	0.123241
7961	4	0.123226
7962	32	0.123336
7963	8	0.123320
7964	4	0.123305
7965	2	0.123289
7966	2	0.123274
7967	2	0.123258
7968	4	0.123243
7969	8	0.123228
7970	4	0.123212
7971	4	0.123197
7972	4	0.123181
7973	2	0.123166
7974	64	0.123276
7975	8	0.123260
7976	8	0.123245
7977	16	0.123355
7978	2	0.123339
7979	2	0.123324
7980	4	0.123308
7981	2	0.123293
7982	4	0.123277
7983	16	0.123387
7984	4	0.123372
7985	2	0.123356
7986	2	0.123341
7987	32	0.123451
7988	2	0.123435
7989	8	0.123420
7990	2	0.123404
7991	2	0.123389
7992	2	0.123373
7993	4	0.123358
7994	4	0.123343
7995	2	0.123327
7996	2	0.123312
7997	2	0.123296
7998	2	0.123281
7999	4	0.123265
8000	16	0.123375
8001	4	0.123360
8002	2	0.123344
8003	4	0.123329
8004	2	0.123313
8005	64	0.123423
8006	2	0.123407
8007	2	0.123392
8008	8	0.123377
8009	4	0.123361
8010	32	0.123471
8011	2	0.123455
8012	2	0.123440
8013	2	0.123424
8014	16	0.123534
8015	2	0.123518
8016	8	0.123503
8017	2	0.123488
8018	2	0.123472
8019	4	0.123457
8020	2	0.123441
8021	32	0.123551
8022	4	0.123535
8023	2	0.123520
8024	128	0.123629
8025	4	0.123614
8026	2	0.123598
8027	2	0.123583
8028	2	0.123568
8029	2	0.123552
8030	2	0.123537
8031	2	0.123521
8032	2	0.123506
8033	4	0.123491
8034	2	0.123475
8035	16	0.123584
8036	2	0.123569
8037	4	0.123554
8038	4	0.123538
8039	2	0.123523
8040	8	0.123507
8041	2	0.123492
8042	4	0.123477
8043	64	0.123586
8044	2	0.123570
8045	2	0.123555
8046	8	0.123540
8047	4	0.123524
8048	2	0.123509
8049	4	0.123494
8050	2	0.123478
8051	2	0.123463
8052	8	0.123448
8053	4	0.123432
8054	2	0.123417
8055	2	0.123402
8056	2	0.123386
8057	4	0.123371
8058	2	0.123356
8059	2	0.123340
8060	2	0.123325
8061	32	0.123434
8062	4	0.123419
8063	8	0.123403
8064	2	0.123388
8065	8	0.123373
8066	2	0.123357
8067	8	0.123342
8068	4	0.123327
8069	2	0.123311
8070	2	0.123296
8071	32	0.123405
8072	4	0.123389
8073	4	0.123374
8074	8	0.123359
8075	2	0.123344
8076	2	0.123328
8077	2	0.123313
8078	2	0.123298
8079	4	0.123283
8080	8	0.123267
8081	4	0.123252
8082	2	0.123237
8083	2	0.123222
8084	4	0.123206
8085	2	0.123191
8086	2	0.123176
8087	2	0.123161
8088	8	0.123145
8089	2	0.123130
8090	2	0.123115
8091	4	0.123100
8092	8	0.123085
8093	2	0.123069
8094	2	0.123054
8095	2	0.123039
8096	8	0.123024
8097	4	0.123009
8098	2	0.122993
8099	2	0.122978
8100	4	0.122963
8101	2	0.122948
8102	2	0.122933
8103	2	0.122917
8104	2	0.122902
8105	256	0.123010
8106	4	0.122995
8107	8	0.122980
8108	2	0.122965
8109	32	0.123073
8110	2	0.123058
8111	2	0.123043
8112	16	0.123151
8113	8	0.123136
8114	2	0.123121
8115	16	0.123229
8116	64	0.123337
8117	2	0.123321
8118	2	0.123306
8119	4	0.123291
8120	2	0.123276
8121	4	0.123261
8122	8	0.123246
8123	8	0.123230
8124	4	0.123215
8125	2	0.123200
8126	16	0.123308
8127	2	0.123293
8128	4	0.123278
8129	32	0.123385
8130	4	0.123370
8131	2	0.123355
8132	2	0.123340
8133	8	0.123325
8134	2	0.123310
8135	2	0.123294
8136	2	0.123279
8137	2	0.123264
8138	2	0.123249
8139	2	0.123234
8140	2	0.123219
8141	4	0.123204
8142	2	0.123188
8143	64	0.123296
8144	2	0.123281
8145	4	0.123266
8146	2	0.123251
8147	4	0.123236
8148	2	0.123220
8149	4	0.123205
8150	2	0.123190
8151	2	0.123175
8152	4	0.123160
8153	8	0.123145
8154	4	0.123130
8155	4	0.123115
8156	16	0.123222
8157	2	0.123207
8158	2	0.123192
8159	4	0.123177
8160	2	0.123162
8161	4	0.123147
8162	2	0.123132
8163	4	0.123117
8164	4	0.123101
8165	2	0.123086
8166	2	0.123071
8167	4	0.123056
8168	2	0.123041
8169	2	0.123026
8170	16	0.123133
8171	2	0.123118
8172	4	0.123103
8173	4	0.123088
8174	2	0.123073
8175	16	0.123180
8176	2	0.123165
8177	16	0.123273
8178	2	0.123258
8179	4	0.123242
8180	8	0.123227
8181	16	0.123335
8182	8	0.123319
8183	4	0.123304
8184	2	0.123289
8185	2	0.123274
8186	2	0.123259
8187	4	0.123244
8188	2	0.123229
8189	2	0.123214
8190	4	0.123199
8191	8	0.123184
8192	4	0.123169
8193	8	0.123154
8194	2	0.123139
8195	2	0.123124
8196	16	0.123231
8197	4	0.123216
8198	2	0.123201
8199	2	0.123186
8200	2	0.123171
8201	2	0.123156
8202	2	0.123141
8203	16	0.123248
8204	16	0.123354
8205	4	0.123339
8206	4	0.123324
8207	4	0.123309
8208	2	0.123294
8209	4	0.123279
8210	2	0.123264
8211	8	0.123249
8212	2	0.123234
8213	2	0.123219
8214	4	0.123204
8215	2	0.123189
8216	2	0.123174
8217	4	0.123159
8218	4	0.123144
8219	8	0.123129
8220	2	0.123114
8221	4	0.123099
8222	4	0.123084
8223	16	0.123191
8224	2	0.123176
8225	4	0.123161
8226	2	0.123146
8227	4	0.123131
8228	4	0.123116
8229	8	0.123101
8230	2	0.123086
8231	2	0.123071
8232	2	0.123056
8233	2	0.123041
8234	2	0.123026
8235	2	0.123012
8236	2	0.122997
8237	4	0.122982
8238	4	0.122967
8239	2	0.122952
8240	2	0.122937
8241	8	0.122922
8242	4	0.122907
8243	8	0.122892
8244	4	0.122877
8245	32	0.122984
8246	4	0.122969
8247	2	0.122954
8248	2	0.122939
8249	2	0.122924
8250	8	0.122909
8251	2	0.122894
8252	4	0.122879
8253	8	0.122864
8254	4	0.122850
8255	8	0.122835
8256	2	0.122820
8257	2	0.122805
8258	8	0.122790
8259	2	0.122775
8260	2	0.122760
8261	4	0.122745
8262	8	0.122731
8263	2	0.122716
8264	32	0.122822
8265	1024	0.122928
8266	4	0.122913
8267	2	0.122898
8268	4	0.122883
8269	8	0.122869
8270	2	0.122854
8271	2	0.122839
8272	2	0.122824
8273	2	0.122809
8274	4	0.122794
8275	16	0.122900
8276	4	0.122885
8277	2	0.122871
8278	2	0.122856
8279	4	0.122841
8280	2	0.122826
8281	2	0.122811
8282	4	0.122796
8283	2	0.122782
8284	8	0.122767
8285	4	0.122752
8286	4	0.122737
8287	8	0.122722
8288	2	0.122708
8289	2	0.122693
8290	2	0.122678
8291	2	0.122663
8292	128	0.122769
8293	4	0.122754
8294	2	0.122739
8295	4	0.122725
8296	8	0.122710
8297	2	0.122695
8298	128	0.122801
8299	32	0.122906
8300	4	0.122892
8301	4	0.122877
8302	2	0.122862
8303	128	0.122968
8304	16	0.123073
8305	8	0.123058
8306	2	0.123044
8307	4	0.123029
8308	8	0.123014
8309	64	0.123120
8310	4	0.123105
8311	2	0.123090
8312	16	0.123195
8313	2	0.123181
8314	4	0.123166
8315	16	0.123271
8316	256	0.123377
8317	8	0.123362
8318	4	0.123347
8319	2	0.123332
8320	2	0.123317
8321	4	0.123302
8322	4	0.123288
8323	2	0.123273
8324	16	0.123378
8325	2	0.123363
8326	2	0.123349
8327	2	0.123334
8328	2	0.123319
8329	4	0.123304
8330	2	0.123289
8331	32	0.123395
8332	2	0.123380
8333	2	0.123365
8334	16	0.123470
8335	2	0.123455
8336	4	0.123440
8337	2	0.123426
8338	2	0.123411
8339	16	0.123516
8340	2	0.123501
8341	32	0.123606
8342	4	0.123591
8343	128	0.123697
8344	2	0.123682
8345	2	0.123667
8346	2	0.123652
8347	8	0.123637
8348	2	0.123622
8349	2	0.123608
8350	2	0.123593
8351	8	0.123578
8352	2	0.123563
8353	64	0.123668
8354	2	0.123653
8355	8	0.123639
8356	2	0.123624
8357	2	0.123609
8358	8	0.123594
8359	2	0.123579
8360	32	0.123684
8361	16	0.123789
8362	2	0.123774
8363	32	0.123879
8364	8	0.123864
8365	2	0.123849
8366	16	0.123954
8367	2	0.123939
8368	2	0.123924
8369	2	0.123910
8370	8	0.123895
8371	2	0.123880
8372	4	0.123865
8373	4	0.123850
8374	4	0.123836
8375	4	0.123821
8376	2	0.123806
8377	2	0.123791
8378	2	0.123777
8379	2	0.123762
8380	4	0.123747
8381	2	0.123732
8382	2	0.123717
8383	2	0.123703
8384	8	0.123688
8385	16	0.123792
8386	2	0.123778
8387	2	0.123763
8388	4	0.123748
8389	4	0.123733
8390	2	0.123719
8391	2	0.123704
8392	16	0.123808
8393	2	0.123794
8394	32	0.123898
8395	2	0.123883
8396	4	0.123869
8397	4	0.123854
8398	16	0.123958
8399	8	0.123943
8400	128	0.124048
8401	2	0.124033
8402	2	0.124018
8403	4	0.124003
8404	4	0.123989
8405	4	0.123974
8406	4	0.123959
8407	4	0.123944
8408	2	0.123930
8409	2	0.123915
8410	2	0.123900
8411	2	0.123885
8412	16	0.123990
8413	2	0.123975
8414	4	0.123960
8415	64	0.124064
8416	4	0.124049
8417	2	0.124035
8418	2	0.124020
8419	4	0.124005
8420	2	0.123990
8421	2	0.123976
8422	4	0.123961
8423	2	0.123946
8424	2	0.123932
8425	4	0.123917
8426	4	0.123902
8427	2	0.123888
8428	2	0.123873
8429	2	0.123858
8430	4	0.123843
8431	2	0.123829
8432	2	0.123814
8433	16	0.123918
8434	2	0.123903
8435	2	0.123889
8436	4	0.123874
8437	2	0.123859
8438	4	0.123845
8439	2	0.123830
8440	16	0.123934
8441	2	0.123919
8442	2	0.123904
8443	2	0.123890
8444	2	0.123875
8445	2	0.123860
8446	2	0.123846
8447	4	0.123831
8448	8	0.123816
8449	4	0.123802
8450	2	0.123787
8451	32	0.123891
8452	2	0.123876
8453	4	0.123861
8454	16	0.123965
8455	2	0.123950
8456	8	0.123936
8457	2	0.123921
8458	2	0.123906
8459	2	0.123892
8460	2	0.123877
8461	2	0.123862
8462	8	0.123848
8463	2	0.123833
8464	4	0.123819
8465	16	0.123922
8466	2	0.123907
8467	4	0.123893
8468	4	0.123878
8469	2	0.123864
8470	2	0.123849
8471	2	0.123834
8472	2	0.123820
8473	2	0.123805
8474	4	0.123790
8475	2	0.123776
8476	4	0.123761
8477	2	0.123747
8478	16	0.123850
8479	4	0.123835
8480	8	0.123821
8481	8	0.123806
8482	4	0.123792
8483	32	0.123895
8484	2	0.123880
8485	64	0.123984
8486	4	0.123969
8487	8	0.123954
